PROVINCIA;NOMBRE;POB;AÑO;cod_mun
Salamanca;Aldeavieja de Tormes;104;2019;37024
Salamanca;Aldehuela de la Bóveda;275;2019;37025
Salamanca;Aldehuela de Yeltes;190;2019;37026
Salamanca;Almenara de Tormes;262;2019;37027
Salamanca;Almendra;146;2019;37028
Salamanca;Anaya de Alba;201;2019;37029
Salamanca;Añover de Tormes;86;2019;37030
Salamanca;Arabayona de Mógica;357;2019;37031
Salamanca;Arapiles;660;2019;37032
Salamanca;Arcediano;107;2019;37033
Salamanca;Arco, El;86;2019;37034
Salamanca;Armenteros;198;2019;37035
Salamanca;Atalaya, La;114;2019;37037
Salamanca;Babilafuente;885;2019;37038
Salamanca;Bañobárez;305;2019;37039
Salamanca;Barbadillo;402;2019;37040
Salamanca;Barbalos;73;2019;37041
Salamanca;Barceo;46;2019;37042
Salamanca;Barruecopardo;450;2019;37044
Salamanca;Bastida, La;28;2019;37045
Salamanca;Béjar;12739;2019;37046
Salamanca;Beleña;256;2019;37047
Salamanca;Bermellar;134;2019;37049
Salamanca;Berrocal de Huebra;70;2019;37050
Salamanca;Berrocal de Salvatierra;84;2019;37051
Salamanca;Boada;302;2019;37052
Salamanca;Bodón, El;270;2019;37054
Salamanca;Bogajo;134;2019;37055
Salamanca;Bouza, La;55;2019;37056
Salamanca;Bóveda del Río Almar;229;2019;37057
Salamanca;Brincones;58;2019;37058
Salamanca;Buenamadre;127;2019;37059
Salamanca;Buenavista;360;2019;37060
Salamanca;Cabaco, El;221;2019;37061
Salamanca;Cabeza de Béjar, La;62;2019;37063
Salamanca;Cabeza del Caballo;279;2019;37065
Salamanca;Cabezabellosa de la Calzada;77;2019;37062
Salamanca;Cabrerizos;4263;2019;37067
Salamanca;Cabrillas;370;2019;37068
Salamanca;Calvarrasa de Abajo;1163;2019;37069
Salamanca;Calvarrasa de Arriba;586;2019;37070
Salamanca;Calzada de Béjar, La;86;2019;37071
Salamanca;Calzada de Don Diego;152;2019;37072
Salamanca;Calzada de Valdunciel;703;2019;37073
Salamanca;Campillo de Azaba;159;2019;37074
Salamanca;Campo de Peñaranda, El;261;2019;37077
Salamanca;Candelario;879;2019;37078
Salamanca;Canillas de Abajo;86;2019;37079
Salamanca;Cantagallo;255;2019;37080
Salamanca;Cantalapiedra;953;2019;37081
Salamanca;Cantalpino;851;2019;37082
Salamanca;Cantaracillo;190;2019;37083
Salamanca;Carbajosa de la Sagrada;7116;2019;37085
Salamanca;Carpio de Azaba;112;2019;37086
Salamanca;Carrascal de Barregas;1206;2019;37087
Salamanca;Carrascal del Obispo;209;2019;37088
Salamanca;Casafranca;65;2019;37089
Salamanca;Casas del Conde, Las;69;2019;37090
Salamanca;Casillas de Flores;178;2019;37091
Salamanca;Castellanos de Moriscos;2677;2019;37092
Salamanca;Castellanos de Villiquera;617;2019;37185
Salamanca;Castillejo de Martín Viejo;222;2019;37096
Salamanca;Castraz;44;2019;37097
Salamanca;Cepeda;311;2019;37098
Salamanca;Cereceda de la Sierra;64;2019;37099
Salamanca;Cerezal de Peñahorcada;78;2019;37100
Salamanca;Cerralbo;146;2019;37101
Salamanca;Cerro, El;407;2019;37102
Salamanca;Cespedosa de Tormes;495;2019;37103
Salamanca;Chagarcía Medianero;82;2019;37114
Salamanca;Cilleros de la Bastida;26;2019;37104
Salamanca;Cipérez;271;2019;37106
Salamanca;Ciudad Rodrigo;12344;2019;37107
Salamanca;Coca de Alba;109;2019;37108
Salamanca;Colmenar de Montemayor;182;2019;37109
Salamanca;Cordovilla;118;2019;37110
Salamanca;Cristóbal;157;2019;37112
Salamanca;Cubo de Don Sancho, El;440;2019;37113
Salamanca;Dios le Guarde;121;2019;37115
Salamanca;Doñinos de Ledesma;71;2019;37116
Salamanca;Doñinos de Salamanca;2097;2019;37117
Salamanca;Éjeme;126;2019;37118
Salamanca;Encina de San Silvestre;112;2019;37120
Salamanca;Encina, La;99;2019;37119
Salamanca;Encinas de Abajo;633;2019;37121
Salamanca;Encinas de Arriba;237;2019;37122
Salamanca;Encinasola de los Comendadores;164;2019;37123
Salamanca;Endrinal;218;2019;37124
Salamanca;Escurial de la Sierra;239;2019;37125
Salamanca;Espadaña;31;2019;37126
Salamanca;Espeja;222;2019;37127
Salamanca;Espino de la Orbada;262;2019;37128
Salamanca;Florida de Liébana;270;2019;37129
Salamanca;Forfoleda;193;2019;37130
Salamanca;Frades de la Sierra;183;2019;37131
Salamanca;Fregeneda, La;348;2019;37132
Salamanca;Fresnedoso;106;2019;37133
Salamanca;Fresno Alhándiga;213;2019;37134
Salamanca;Fuente de San Esteban, La;1299;2019;37135
Salamanca;Fuenteguinaldo;677;2019;37136
Salamanca;Fuenteliante;101;2019;37137
Salamanca;Fuenterroble de Salvatierra;268;2019;37138
Salamanca;Fuentes de Béjar;216;2019;37139
Salamanca;Fuentes de Oñoro;1134;2019;37140
Salamanca;Gajates;163;2019;37141
Salamanca;Galindo y Perahuy;684;2019;37142
Salamanca;Galinduste;427;2019;37143
Salamanca;Galisancho;378;2019;37144
Salamanca;Gallegos de Argañán;283;2019;37145
Salamanca;Gallegos de Solmirón;110;2019;37146
Salamanca;Garcibuey;183;2019;37147
Salamanca;Garcihernández;449;2019;37148
Salamanca;Garcirrey;61;2019;37149
Salamanca;Gejuelo del Barro;38;2019;37150
Salamanca;Golpejas;151;2019;37151
Salamanca;Gomecello;442;2019;37152
Salamanca;Guadramiro;140;2019;37154
Salamanca;Guijo de Ávila;76;2019;37155
Salamanca;Guijuelo;5633;2019;37156
Salamanca;Herguijuela de Ciudad Rodrigo;78;2019;37157
Salamanca;Herguijuela de la Sierra;250;2019;37158
Salamanca;Herguijuela del Campo;80;2019;37159
Salamanca;Hinojosa de Duero;659;2019;37160
Salamanca;Horcajo de Montemayor;138;2019;37161
Salamanca;Horcajo Medianero;225;2019;37162
Salamanca;Hoya, La;36;2019;37163
Salamanca;Huerta;284;2019;37164
Salamanca;Iruelos;33;2019;37165
Salamanca;Ituero de Azaba;214;2019;37166
Salamanca;Juzbado;194;2019;37167
Salamanca;Lagunilla;466;2019;37168
Salamanca;Larrodrigo;187;2019;37169
Salamanca;Ledesma;1599;2019;37170
Salamanca;Ledrada;481;2019;37171
Salamanca;Linares de Riofrío;949;2019;37172
Salamanca;Lumbrales;1590;2019;37173
Salamanca;Machacón;454;2019;37175
Salamanca;Macotera;1037;2019;37174
Salamanca;Madroñal;142;2019;37176
Salamanca;Maíllo, El;260;2019;37177
Salamanca;Malpartida;98;2019;37178
Salamanca;Mancera de Abajo;202;2019;37179
Salamanca;Manzano, El;68;2019;37180
Salamanca;Martiago;263;2019;37181
Salamanca;Martín de Yeltes;415;2019;37183
Salamanca;Martinamor;85;2019;37182
Salamanca;Masueco;272;2019;37184
Salamanca;Mata de Ledesma, La;98;2019;37186
Salamanca;Matilla de los Caños del Río;635;2019;37187
Salamanca;Maya, La;162;2019;37188
Salamanca;Membribe de la Sierra;119;2019;37189
Salamanca;Mieza;196;2019;37190
Salamanca;Milano, El;106;2019;37191
Salamanca;Miranda de Azán;433;2019;37192
Salamanca;Miranda del Castañar;402;2019;37193
Salamanca;Mogarraz;277;2019;37194
Salamanca;Molinillo;39;2019;37195
Salamanca;Monforte de la Sierra;70;2019;37196
Salamanca;Monleón;93;2019;37197
Salamanca;Monleras;226;2019;37198
Salamanca;Monsagro;137;2019;37199
Salamanca;Montejo;216;2019;37200
Salamanca;Montemayor del Río;263;2019;37201
Salamanca;Monterrubio de Armuña;1343;2019;37202
Salamanca;Monterrubio de la Sierra;156;2019;37203
Salamanca;Morasverdes;254;2019;37204
Salamanca;Morille;233;2019;37205
Salamanca;Moríñigo;95;2019;37206
Salamanca;Moriscos;429;2019;37207
Salamanca;Moronta;71;2019;37208
Salamanca;Mozárbez;499;2019;37209
Salamanca;Narros de Matalayegua;223;2019;37211
Salamanca;Nava de Béjar;94;2019;37213
Salamanca;Nava de Francia;126;2019;37214
Salamanca;Nava de Sotrobal;155;2019;37215
Salamanca;Navacarros;112;2019;37212
Salamanca;Navales;325;2019;37216
Salamanca;Navalmoral de Béjar;59;2019;37217
Salamanca;Navamorales;51;2019;37218
Salamanca;Navarredonda de la Rinconada;169;2019;37219
Salamanca;Navasfrías;436;2019;37221
Salamanca;Negrilla de Palencia;88;2019;37222
Salamanca;Olmedo de Camaces;112;2019;37223
Salamanca;Orbada, La;199;2019;37224
Salamanca;Pajares de la Laguna;110;2019;37225
Salamanca;Palacios del Arzobispo;165;2019;37226
Salamanca;Palaciosrubios;335;2019;37228
Salamanca;Palencia de Negrilla;154;2019;37229
Salamanca;Parada de Arriba;251;2019;37230
Salamanca;Parada de Rubiales;252;2019;37231
Salamanca;Paradinas de San Juan;396;2019;37232
Salamanca;Pastores;59;2019;37233
Salamanca;Payo, El;338;2019;37234
Salamanca;Pedraza de Alba;235;2019;37235
Salamanca;Pedrosillo de Alba;136;2019;37236
Salamanca;Pedrosillo de los Aires;350;2019;37237
Salamanca;Pedrosillo el Ralo;124;2019;37238
Salamanca;Pedroso de la Armuña, El;214;2019;37239
Salamanca;Pelabravo;1191;2019;37240
Salamanca;Pelarrodríguez;168;2019;37241
Salamanca;Pelayos;81;2019;37242
Salamanca;Peña, La;92;2019;37243
Salamanca;Peñacaballera;139;2019;37244
Salamanca;Peñaparda;353;2019;37245
Salamanca;Peñaranda de Bracamonte;6260;2019;37246
Salamanca;Peñarandilla;182;2019;37247
Salamanca;Peralejos de Abajo;164;2019;37248
Salamanca;Peralejos de Arriba;38;2019;37249
Salamanca;Pereña de la Ribera;345;2019;37250
Salamanca;Peromingo;118;2019;37251
Salamanca;Pinedas;107;2019;37252
Salamanca;Pino de Tormes, El;155;2019;37253
Salamanca;Pitiegua;184;2019;37254
Salamanca;Pizarral;46;2019;37255
Salamanca;Poveda de las Cintas;211;2019;37256
Salamanca;Pozos de Hinojo;51;2019;37257
Salamanca;Puebla de Azaba;162;2019;37258
Salamanca;Puebla de San Medel;39;2019;37259
Salamanca;Puebla de Yeltes;149;2019;37260
Salamanca;Puente del Congosto;230;2019;37261
Salamanca;Puertas;79;2019;37262
Salamanca;Puerto de Béjar;370;2019;37263
Salamanca;Puerto Seguro;57;2019;37264
Salamanca;Rágama;218;2019;37265
Salamanca;Redonda, La;75;2019;37266
Salamanca;Retortillo;194;2019;37267
Salamanca;Rinconada de la Sierra, La;112;2019;37268
Salamanca;Robleda;492;2019;37269
Salamanca;Robliza de Cojos;198;2019;37270
Salamanca;Rollán;371;2019;37271
Salamanca;Saelices el Chico;150;2019;37272
Salamanca;Sagrada, La;95;2019;37273
Salamanca;Sahugo, El;186;2019;37303
Salamanca;Salamanca;144228;2019;37274
Salamanca;Saldeana;105;2019;37275
Salamanca;Salmoral;127;2019;37276
Salamanca;Salvatierra de Tormes;79;2019;37277
Salamanca;San Cristóbal de la Cuesta;1039;2019;37278
Salamanca;San Esteban de la Sierra;343;2019;37284
Salamanca;San Felices de los Gallegos;395;2019;37285
Salamanca;San Martín del Castañar;223;2019;37286
Salamanca;San Miguel de Valero;334;2019;37287
Salamanca;San Miguel del Robledo;56;2019;37036
Salamanca;San Morales;334;2019;37288
Salamanca;San Muñoz;233;2019;37289
Salamanca;San Pedro de Rozados;291;2019;37291
Salamanca;San Pedro del Valle;138;2019;37290
Salamanca;San Pelayo de Guareña;89;2019;37292
Salamanca;Sanchón de la Ribera;80;2019;37280
Salamanca;Sanchón de la Sagrada;39;2019;37281
Salamanca;Sanchotello;217;2019;37282
Salamanca;Sancti-Spíritus;804;2019;37279
Salamanca;Sando;123;2019;37283
Salamanca;Santa María de Sando;110;2019;37293
Salamanca;Santa Marta de Tormes;14805;2019;37294
Salamanca;Santiago de la Puebla;310;2019;37296
Salamanca;Santibáñez de Béjar;461;2019;37297
Salamanca;Santibáñez de la Sierra;180;2019;37298
Salamanca;Santiz;249;2019;37299
Salamanca;Santos, Los;610;2019;37300
Salamanca;Sardón de los Frailes;88;2019;37301
Salamanca;Saucelle;276;2019;37302
Salamanca;Sepulcro-Hilario;176;2019;37304
Salamanca;Sequeros;237;2019;37305
Salamanca;Serradilla del Arroyo;261;2019;37306
Salamanca;Serradilla del Llano;155;2019;37307
Salamanca;Sierpe, La;40;2019;37309
Salamanca;Sieteiglesias de Tormes;187;2019;37310
Salamanca;Sobradillo;219;2019;37311
Salamanca;Sorihuela;261;2019;37312
Salamanca;Sotoserrano;573;2019;37313
Salamanca;Tabera de Abajo;106;2019;37314
Salamanca;Tala, La;84;2019;37315
Salamanca;Tamames;781;2019;37316
Salamanca;Tarazona de Guareña;305;2019;37317
Salamanca;Tardáguila;208;2019;37318
Salamanca;Tejado, El;96;2019;37319
Salamanca;Tejeda y Segoyuela;92;2019;37320
Salamanca;Tenebrón;140;2019;37321
Salamanca;Terradillos;3046;2019;37322
Salamanca;Topas;530;2019;37323
Salamanca;Tordillos;347;2019;37324
Salamanca;Tornadizo, El;93;2019;37325
Salamanca;Torresmenudas;190;2019;37327
Salamanca;Trabanca;184;2019;37328
Salamanca;Tremedal de Tormes;43;2019;37329
Salamanca;Valdecarros;338;2019;37330
Salamanca;Valdefuentes de Sangusín;196;2019;37331
Salamanca;Valdehijaderos;79;2019;37332
Salamanca;Valdelacasa;215;2019;37333
Salamanca;Valdelageve;76;2019;37334
Salamanca;Valdelosa;409;2019;37335
Salamanca;Valdemierque;63;2019;37336
Salamanca;Valderrodrigo;150;2019;37337
Salamanca;Valdunciel;98;2019;37338
Salamanca;Valero;330;2019;37339
Salamanca;Vallejera de Riofrío;73;2019;37343
Salamanca;Valsalabroso;145;2019;37340
Salamanca;Valverde de Valdelacasa;71;2019;37341
Salamanca;Valverdón;285;2019;37342
Salamanca;Vecinos;253;2019;37344
Salamanca;Vega de Tirados;163;2019;37345
Salamanca;Veguillas, Las;281;2019;37346
Salamanca;Vellés, La;537;2019;37347
Salamanca;Ventosa del Río Almar;106;2019;37348
Salamanca;Vídola, La;111;2019;37349
Salamanca;Villaflores;277;2019;37351
Salamanca;Villagonzalo de Tormes;216;2019;37352
Salamanca;Villalba de los Llanos;126;2019;37353
Salamanca;Villamayor;7202;2019;37354
Salamanca;Villanueva del Conde;173;2019;37355
Salamanca;Villar de Argañán;98;2019;37356
Salamanca;Villar de Ciervo;277;2019;37357
Salamanca;Villar de Gallimazo;192;2019;37358
Salamanca;Villar de la Yegua;174;2019;37359
Salamanca;Villar de Peralonso;231;2019;37360
Salamanca;Villar de Samaniego;88;2019;37361
Salamanca;Villares de la Reina;6351;2019;37362
Salamanca;Villares de Yeltes;113;2019;37363
Salamanca;Villarino de los Aires;796;2019;37364
Salamanca;Villarmayor;185;2019;37365
Salamanca;Villarmuerto;40;2019;37366
Salamanca;Villasbuenas;190;2019;37367
Salamanca;Villasdardo;21;2019;37368
Salamanca;Villaseco de los Gamitos;135;2019;37369
Salamanca;Villaseco de los Reyes;331;2019;37370
Salamanca;Villasrubias;271;2019;37371
Salamanca;Villaverde de Guareña;141;2019;37372
Salamanca;Villavieja de Yeltes;764;2019;37373
Salamanca;Villoria;1351;2019;37374
Salamanca;Villoruela;760;2019;37375
Salamanca;Vilvestre;429;2019;37350
Salamanca;Vitigudino;2499;2019;37376
Salamanca;Yecla de Yeltes;235;2019;37377
Salamanca;Zamarra;94;2019;37378
Salamanca;Zamayón;200;2019;37379
Salamanca;Zarapicos;58;2019;37380
Salamanca;Zarza de Pumareda, La;144;2019;37381
Salamanca;Zorita de la Frontera;164;2019;37382
Santa Cruz de Tenerife;Adeje;47869;2019;38001
Santa Cruz de Tenerife;Agulo;1096;2019;38002
Santa Cruz de Tenerife;Alajeró;2017;2019;38003
Santa Cruz de Tenerife;Arafo;5551;2019;38004
Santa Cruz de Tenerife;Arico;7988;2019;38005
Santa Cruz de Tenerife;Arona;81216;2019;38006
Santa Cruz de Tenerife;Barlovento;1876;2019;38007
Santa Cruz de Tenerife;Breña Alta;7204;2019;38008
Santa Cruz de Tenerife;Breña Baja;5690;2019;38009
Santa Cruz de Tenerife;Buenavista del Norte;4778;2019;38010
Santa Cruz de Tenerife;Candelaria;27985;2019;38011
Santa Cruz de Tenerife;Fasnia;2786;2019;38012
Santa Cruz de Tenerife;Frontera;4093;2019;38013
Santa Cruz de Tenerife;Fuencaliente de la Palma;1722;2019;38014
Santa Cruz de Tenerife;Garachico;4871;2019;38015
Santa Cruz de Tenerife;Garafía;1667;2019;38016
Santa Cruz de Tenerife;Granadilla de Abona;50146;2019;38017
Santa Cruz de Tenerife;Guancha, La;5520;2019;38018
Santa Cruz de Tenerife;Guía de Isora;21368;2019;38019
Santa Cruz de Tenerife;Güímar;20190;2019;38020
Santa Cruz de Tenerife;Hermigua;1832;2019;38021
Santa Cruz de Tenerife;Icod de los Vinos;23254;2019;38022
Santa Cruz de Tenerife;Llanos de Aridane, Los;20467;2019;38024
Santa Cruz de Tenerife;Matanza de Acentejo, La;9061;2019;38025
Santa Cruz de Tenerife;Orotava, La;42029;2019;38026
Santa Cruz de Tenerife;Paso, El;7622;2019;38027
Santa Cruz de Tenerife;Pinar de El Hierro, El;1870;2019;38901
Santa Cruz de Tenerife;Puerto de la Cruz;30468;2019;38028
Santa Cruz de Tenerife;Puntagorda;2110;2019;38029
Santa Cruz de Tenerife;Puntallana;2506;2019;38030
Santa Cruz de Tenerife;Realejos, Los;36402;2019;38031
Santa Cruz de Tenerife;Rosario, El;17370;2019;38032
Santa Cruz de Tenerife;San Andrés y Sauces;4141;2019;38033
Santa Cruz de Tenerife;San Cristóbal de La Laguna;157503;2019;38023
Santa Cruz de Tenerife;San Juan de la Rambla;4828;2019;38034
Santa Cruz de Tenerife;San Miguel de Abona;20886;2019;38035
Santa Cruz de Tenerife;San Sebastián de la Gomera;9093;2019;38036
Santa Cruz de Tenerife;Santa Cruz de la Palma;15716;2019;38037
Santa Cruz de Tenerife;Santa Cruz de Tenerife;207312;2019;38038
Santa Cruz de Tenerife;Santa Úrsula;14679;2019;38039
Santa Cruz de Tenerife;Santiago del Teide;11111;2019;38040
Santa Cruz de Tenerife;Sauzal, El;8934;2019;38041
Santa Cruz de Tenerife;Silos, Los;4693;2019;38042
Santa Cruz de Tenerife;Tacoronte;24134;2019;38043
Santa Cruz de Tenerife;Tanque, El;2763;2019;38044
Santa Cruz de Tenerife;Tazacorte;4575;2019;38045
Santa Cruz de Tenerife;Tegueste;11294;2019;38046
Santa Cruz de Tenerife;Tijarafe;2532;2019;38047
Santa Cruz de Tenerife;Valle Gran Rey;4564;2019;38049
Santa Cruz de Tenerife;Vallehermoso;2901;2019;38050
Santa Cruz de Tenerife;Valverde;5005;2019;38048
Santa Cruz de Tenerife;Victoria de Acentejo, La;9185;2019;38051
Santa Cruz de Tenerife;Vilaflor de Chasna;1667;2019;38052
Santa Cruz de Tenerife;Villa de Mazo;4843;2019;38053
Segovia;Abades;848;2019;40001
Segovia;Adrada de Pirón;39;2019;40002
Segovia;Adrados;126;2019;40003
Segovia;Aguilafuente;573;2019;40004
Segovia;Alconada de Maderuelo;25;2019;40005
Segovia;Aldea Real;282;2019;40012
Segovia;Aldealcorvo;22;2019;40006
Segovia;Aldealengua de Pedraza;72;2019;40007
Segovia;Aldealengua de Santa María;63;2019;40008
Segovia;Aldeanueva de la Serrezuela;44;2019;40009
Segovia;Aldeanueva del Codonal;117;2019;40010
Segovia;Aldeasoña;56;2019;40013
Segovia;Aldehorno;53;2019;40014
Segovia;Aldehuela del Codonal;26;2019;40015
Segovia;Aldeonte;55;2019;40016
Segovia;Anaya;129;2019;40017
Segovia;Añe;77;2019;40018
Segovia;Arahuetes;30;2019;40019
Segovia;Arcones;166;2019;40020
Segovia;Arevalillo de Cega;20;2019;40021
Segovia;Armuña;219;2019;40022
Segovia;Ayllón;1196;2019;40024
Segovia;Barbolla;158;2019;40025
Segovia;Basardilla;153;2019;40026
Segovia;Bercial;111;2019;40028
Segovia;Bercimuel;24;2019;40029
Segovia;Bernardos;476;2019;40030
Segovia;Bernuy de Porreros;747;2019;40031
Segovia;Boceguillas;723;2019;40032
Segovia;Brieva;96;2019;40033
Segovia;Caballar;83;2019;40034
Segovia;Cabañas de Polendos;177;2019;40035
Segovia;Cabezuela;664;2019;40036
Segovia;Calabazas de Fuentidueña;28;2019;40037
Segovia;Campo de San Pedro;238;2019;40039
Segovia;Cantalejo;3523;2019;40040
Segovia;Cantimpalos;1325;2019;40041
Segovia;Carabias;57;2019;40161
Segovia;Carbonero el Mayor;2519;2019;40043
Segovia;Carrascal del Río;147;2019;40044
Segovia;Casla;165;2019;40045
Segovia;Castillejo de Mesleón;136;2019;40046
Segovia;Castro de Fuentidueña;31;2019;40047
Segovia;Castrojimeno;35;2019;40048
Segovia;Castroserna de Abajo;40;2019;40049
Segovia;Castroserracín;42;2019;40051
Segovia;Cedillo de la Torre;89;2019;40052
Segovia;Cerezo de Abajo;112;2019;40053
Segovia;Cerezo de Arriba;136;2019;40054
Segovia;Chañe;736;2019;40065
Segovia;Cilleruelo de San Mamés;33;2019;40055
Segovia;Cobos de Fuentidueña;34;2019;40056
Segovia;Coca;1763;2019;40057
Segovia;Codorniz;327;2019;40058
Segovia;Collado Hermoso;125;2019;40059
Segovia;Condado de Castilnovo;90;2019;40060
Segovia;Corral de Ayllón;77;2019;40061
Segovia;Cozuelos de Fuentidueña;131;2019;40902
Segovia;Cubillo;73;2019;40062
Segovia;Cuéllar;9583;2019;40063
Segovia;Cuevas de Provanco;136;2019;40905
Segovia;Domingo García;25;2019;40068
Segovia;Donhierro;91;2019;40069
Segovia;Duruelo;180;2019;40070
Segovia;Encinas;44;2019;40071
Segovia;Encinillas;304;2019;40072
Segovia;Escalona del Prado;499;2019;40073
Segovia;Escarabajosa de Cabezas;298;2019;40074
Segovia;Escobar de Polendos;167;2019;40075
Segovia;Espinar, El;8986;2019;40076
Segovia;Espirdo;1344;2019;40077
Segovia;Fresneda de Cuéllar;165;2019;40078
Segovia;Fresno de Cantespino;265;2019;40079
Segovia;Fresno de la Fuente;67;2019;40080
Segovia;Frumales;112;2019;40081
Segovia;Fuente de Santa Cruz;116;2019;40082
Segovia;Fuente el Olmo de Fuentidueña;176;2019;40083
Segovia;Fuente el Olmo de Íscar;56;2019;40084
Segovia;Fuentepelayo;836;2019;40086
Segovia;Fuentepiñel;96;2019;40087
Segovia;Fuenterrebollo;341;2019;40088
Segovia;Fuentesaúco de Fuentidueña;240;2019;40089
Segovia;Fuentesoto;108;2019;40091
Segovia;Fuentidueña;147;2019;40092
Segovia;Gallegos;104;2019;40093
Segovia;Garcillán;463;2019;40094
Segovia;Gomezserracín;683;2019;40095
Segovia;Grajera;238;2019;40097
Segovia;Honrubia de la Cuesta;58;2019;40099
Segovia;Hontalbilla;307;2019;40100
Segovia;Hontanares de Eresma;1464;2019;40101
Segovia;Huertos, Los;170;2019;40103
Segovia;Ituero y Lama;378;2019;40104
Segovia;Juarros de Riomoros;42;2019;40105
Segovia;Juarros de Voltoya;200;2019;40106
Segovia;Labajos;106;2019;40107
Segovia;Laguna de Contreras;114;2019;40108
Segovia;Languilla;84;2019;40109
Segovia;Lastras de Cuéllar;358;2019;40110
Segovia;Lastras del Pozo;64;2019;40111
Segovia;Lastrilla, La;3891;2019;40112
Segovia;Losa, La;521;2019;40113
Segovia;Maderuelo;168;2019;40115
Segovia;Marazoleja;101;2019;40903
Segovia;Marazuela;50;2019;40118
Segovia;Martín Miguel;212;2019;40119
Segovia;Martín Muñoz de la Dehesa;235;2019;40120
Segovia;Martín Muñoz de las Posadas;279;2019;40121
Segovia;Marugán;623;2019;40122
Segovia;Mata de Cuéllar;266;2019;40124
Segovia;Matabuena;157;2019;40123
Segovia;Matilla, La;84;2019;40125
Segovia;Melque de Cercos;68;2019;40126
Segovia;Membibre de la Hoz;36;2019;40127
Segovia;Migueláñez;131;2019;40128
Segovia;Montejo de Arévalo;177;2019;40129
Segovia;Montejo de la Vega de la Serrezuela;146;2019;40130
Segovia;Monterrubio;61;2019;40131
Segovia;Moral de Hornuez;49;2019;40132
Segovia;Mozoncillo;902;2019;40134
Segovia;Muñopedro;303;2019;40135
Segovia;Muñoveros;145;2019;40136
Segovia;Nava de la Asunción;2774;2019;40138
Segovia;Navafría;281;2019;40139
Segovia;Navalilla;103;2019;40140
Segovia;Navalmanzano;1049;2019;40141
Segovia;Navares de Ayuso;53;2019;40142
Segovia;Navares de Enmedio;94;2019;40143
Segovia;Navares de las Cuevas;23;2019;40144
Segovia;Navas de Oro;1338;2019;40145
Segovia;Navas de Riofrío;394;2019;40904
Segovia;Navas de San Antonio;328;2019;40146
Segovia;Nieva;264;2019;40148
Segovia;Olombrada;536;2019;40149
Segovia;Orejana;58;2019;40150
Segovia;Ortigosa de Pestaño;55;2019;40151
Segovia;Ortigosa del Monte;561;2019;40901
Segovia;Otero de Herreros;959;2019;40152
Segovia;Pajarejos;25;2019;40154
Segovia;Palazuelos de Eresma;5416;2019;40155
Segovia;Pedraza;344;2019;40156
Segovia;Pelayos del Arroyo;45;2019;40157
Segovia;Perosillo;16;2019;40158
Segovia;Pinarejos;186;2019;40159
Segovia;Pinarnegrillo;96;2019;40160
Segovia;Prádena;523;2019;40162
Segovia;Puebla de Pedraza;43;2019;40163
Segovia;Rapariegos;205;2019;40164
Segovia;Real Sitio de San Ildefonso;5241;2019;40181
Segovia;Rebollo;81;2019;40165
Segovia;Remondo;300;2019;40166
Segovia;Riaguas de San Bartolomé;28;2019;40168
Segovia;Riaza;2098;2019;40170
Segovia;Ribota;48;2019;40171
Segovia;Riofrío de Riaza;45;2019;40172
Segovia;Roda de Eresma;188;2019;40173
Segovia;Sacramenia;365;2019;40174
Segovia;Samboal;457;2019;40176
Segovia;San Cristóbal de Cuéllar;151;2019;40177
Segovia;San Cristóbal de la Vega;101;2019;40178
Segovia;San Cristóbal de Segovia;3051;2019;40906
Segovia;San Martín y Mudrián;245;2019;40182
Segovia;San Miguel de Bernuy;140;2019;40183
Segovia;San Pedro de Gaíllos;285;2019;40184
Segovia;Sanchonuño;940;2019;40179
Segovia;Sangarcía;314;2019;40180
Segovia;Santa María la Real de Nieva;972;2019;40185
Segovia;Santa Marta del Cerro;35;2019;40186
Segovia;Santiuste de Pedraza;92;2019;40188
Segovia;Santiuste de San Juan Bautista;545;2019;40189
Segovia;Santo Domingo de Pirón;58;2019;40190
Segovia;Santo Tomé del Puerto;252;2019;40191
Segovia;Sauquillo de Cabezas;150;2019;40192
Segovia;Sebúlcor;273;2019;40193
Segovia;Segovia;51674;2019;40194
Segovia;Sepúlveda;1003;2019;40195
Segovia;Sequera de Fresno;35;2019;40196
Segovia;Sotillo;27;2019;40198
Segovia;Sotosalbos;120;2019;40199
Segovia;Tabanera la Luenga;56;2019;40200
Segovia;Tolocirio;47;2019;40201
Segovia;Torre Val de San Pedro;184;2019;40206
Segovia;Torreadrada;55;2019;40202
Segovia;Torrecaballeros;1347;2019;40203
Segovia;Torrecilla del Pinar;191;2019;40204
Segovia;Torreiglesias;245;2019;40205
Segovia;Trescasas;1071;2019;40207
Segovia;Turégano;979;2019;40208
Segovia;Urueñas;106;2019;40210
Segovia;Valdeprados;67;2019;40211
Segovia;Valdevacas de Montejo;30;2019;40212
Segovia;Valdevacas y Guijar;99;2019;40213
Segovia;Valle de Tabladillo;86;2019;40218
Segovia;Vallelado;694;2019;40219
Segovia;Valleruela de Pedraza;71;2019;40220
Segovia;Valleruela de Sepúlveda;51;2019;40221
Segovia;Valseca;233;2019;40214
Segovia;Valtiendas;88;2019;40215
Segovia;Valverde del Majano;1095;2019;40216
Segovia;Veganzones;219;2019;40222
Segovia;Vegas de Matute;273;2019;40223
Segovia;Ventosilla y Tejadilla;19;2019;40224
Segovia;Villacastín;1481;2019;40225
Segovia;Villaverde de Íscar;604;2019;40228
