Geografía;Tipología penal;Periodos:;Total
-Municipio de Ejido (El);6.-Robos con violencia e intimidación;Variación % 2022/2021;145,0
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;77
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;102
-Municipio de Ejido (El);7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;32,5
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2021;56
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Enero-junio 2022;76
-Municipio de Ejido (El);7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;35,7
-Municipio de Ejido (El);8.-Hurtos;Enero-junio 2021;251
-Municipio de Ejido (El);8.-Hurtos;Enero-junio 2022;328
-Municipio de Ejido (El);8.-Hurtos;Variación % 2022/2021;30,7
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2021;16
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Enero-junio 2022;25
-Municipio de Ejido (El);9.-Sustracciones de vehículos;Variación % 2022/2021;56,3
-Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2021;46
-Municipio de Ejido (El);10.-Tráfico de drogas;Enero-junio 2022;32
-Municipio de Ejido (El);10.-Tráfico de drogas;Variación % 2022/2021;-30,4
-Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2021;1.102
-Municipio de Ejido (El);Resto de infracciones penales;Enero-junio 2022;1.191
-Municipio de Ejido (El);Resto de infracciones penales;Variación % 2022/2021;8,1
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2021;1.552
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Enero-junio 2022;1.789
-Municipio de Ejido (El);TOTAL INFRACCIONES PENALES;Variación % 2022/2021;15,3
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;0
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;0
-Municipio de Níjar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;0,0
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;0
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;1
-Municipio de Níjar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;100,0
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;16
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;16
-Municipio de Níjar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;0,0
-Municipio de Níjar;4.-Secuestro;Enero-junio 2021;0
-Municipio de Níjar;4.-Secuestro;Enero-junio 2022;0
-Municipio de Níjar;4.-Secuestro;Variación % 2022/2021;0,0
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;13
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;3
-Municipio de Níjar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-76,9
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2021;1
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Enero-junio 2022;1
-Municipio de Níjar;5.1.-Agresión sexual con penetración;Variación % 2022/2021;0,0
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;12
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;2
-Municipio de Níjar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;-83,3
-Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2021;7
-Municipio de Níjar;6.-Robos con violencia e intimidación;Enero-junio 2022;8
-Municipio de Níjar;6.-Robos con violencia e intimidación;Variación % 2022/2021;14,3
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2021;59
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Enero-junio 2022;53
-Municipio de Níjar;7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones;Variación % 2022/2021;-10,2
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2021;46
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Enero-junio 2022;35
-Municipio de Níjar;7.1.-Robos con fuerza en domicilios;Variación % 2022/2021;-23,9
-Municipio de Níjar;8.-Hurtos;Enero-junio 2021;66
-Municipio de Níjar;8.-Hurtos;Enero-junio 2022;95
-Municipio de Níjar;8.-Hurtos;Variación % 2022/2021;43,9
-Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2021;2
-Municipio de Níjar;9.-Sustracciones de vehículos;Enero-junio 2022;5
-Municipio de Níjar;9.-Sustracciones de vehículos;Variación % 2022/2021;150,0
-Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2021;14
-Municipio de Níjar;10.-Tráfico de drogas;Enero-junio 2022;7
-Municipio de Níjar;10.-Tráfico de drogas;Variación % 2022/2021;-50,0
-Municipio de Níjar;Resto de infracciones penales;Enero-junio 2021;531
-Municipio de Níjar;Resto de infracciones penales;Enero-junio 2022;522
-Municipio de Níjar;Resto de infracciones penales;Variación % 2022/2021;-1,7
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2021;708
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Enero-junio 2022;710
-Municipio de Níjar;TOTAL INFRACCIONES PENALES;Variación % 2022/2021;0,3
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2021;3
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Enero-junio 2022;1
-Municipio de Roquetas de Mar;1.-Homicidios dolosos y asesinatos consumados;Variación % 2022/2021;-66,7
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2021;1
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Enero-junio 2022;2
-Municipio de Roquetas de Mar;2.-Homicidios dolosos y asesinatos en grado tentativa;Variación % 2022/2021;100,0
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2021;34
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Enero-junio 2022;53
-Municipio de Roquetas de Mar;3.-Delitos graves y menos graves de lesiones y riña tumultuaria;Variación % 2022/2021;55,9
-Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2021;0
-Municipio de Roquetas de Mar;4.-Secuestro;Enero-junio 2022;0
-Municipio de Roquetas de Mar;4.-Secuestro;Variación % 2022/2021;0,0
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2021;25
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Enero-junio 2022;28
-Municipio de Roquetas de Mar;5.-Delitos contra la libertad e indemnidad sexual;Variación % 2022/2021;12,0
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2021;6
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Enero-junio 2022;10
-Municipio de Roquetas de Mar;5.1.-Agresión sexual con penetración;Variación % 2022/2021;66,7
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2021;19
-Municipio de Roquetas de Mar;5.2.-Resto de delitos contra la libertad e indemnidad sexual;Enero-junio 2022;18
